   ,STATENM,STATECD,COUNTYNM,COUNTYCD,SPCD,SCIENTIFIC_NAME,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
201,Alabama,1,Bullock,11,402,Carya cordiformis,29,Hickory,Hardwood,3,0,12301,,,9145129.507,
202,Alabama,1,District of Columbia,11,402,Carya cordiformis,29,Hickory,Hardwood,3,0,12301,,,9145129.507,
203,Alabama,1,Bullock,11,403,Carya glabra,29,Hickory,Hardwood,3,0,12301,,,,34998339.48
204,Alabama,1,District of Columbia,11,403,Carya glabra,29,Hickory,Hardwood,3,0,12301,,,,34998339.48
205,Alabama,1,Bullock,11,409,Carya alba,29,Hickory,Hardwood,3,0,12301,2508983.432,4627748.585,14139547.16,
206,Alabama,1,District of Columbia,11,409,Carya alba,29,Hickory,Hardwood,3,0,12301,2508983.432,4627748.585,14139547.16,
207,Alabama,1,Bullock,11,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,244091.9192,1666447.814,,
208,Alabama,1,District of Columbia,11,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,244091.9192,1666447.814,,
209,Alabama,1,Bullock,11,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,8362079.394,2531453.904,,
210,Alabama,1,District of Columbia,11,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,8362079.394,2531453.904,,
211,Alabama,1,Bullock,11,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,12301,1501264.518,5787988.572,,
212,Alabama,1,District of Columbia,11,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,12301,1501264.518,5787988.572,,
213,Alabama,1,Bullock,11,500,Crataegus spp.,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1792318.966,3311715.412,,21159101
214,Alabama,1,District of Columbia,11,500,Crataegus spp.,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1792318.966,3311715.412,,21159101
215,Alabama,1,Bullock,11,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,12301,8510323.569,25073427.09,24930845.6,
216,Alabama,1,District of Columbia,11,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,12301,8510323.569,25073427.09,24930845.6,
217,Alabama,1,Bullock,11,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,12301,8240829.524,4619248.112,10178215.78,
218,Alabama,1,District of Columbia,11,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,12301,8240829.524,4619248.112,10178215.78,
219,Alabama,1,Bullock,11,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,12301,,2772039.678,,15221422.76
220,Alabama,1,District of Columbia,11,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,12301,,2772039.678,,15221422.76
221,Alabama,1,Bullock,11,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,12301,36860929.92,94750958.49,95850483.71,34037155.38
222,Alabama,1,District of Columbia,11,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,12301,36860929.92,94750958.49,95850483.71,34037155.38
223,Alabama,1,Bullock,11,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,12301,4739832.111,3327852.435,33769771.23,
224,Alabama,1,District of Columbia,11,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,12301,4739832.111,3327852.435,33769771.23,
225,Alabama,1,Bullock,11,652,Magnolia grandiflora,41,Other eastern soft hardwoods,Hardwood,3,0,12301,2221473.949,3591736.874,11276648.21,
226,Alabama,1,District of Columbia,11,652,Magnolia grandiflora,41,Other eastern soft hardwoods,Hardwood,3,0,12301,2221473.949,3591736.874,11276648.21,
227,Alabama,1,Bullock,11,653,Magnolia virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,2828118.434,5326284.479,,
228,Alabama,1,District of Columbia,11,653,Magnolia virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,2828118.434,5326284.479,,
229,Alabama,1,Bullock,11,682,Morus rubra,42,Other eastern hard hardwoods,Hardwood,3,0,12301,,,8026572.769,
230,Alabama,1,District of Columbia,11,682,Morus rubra,42,Other eastern hard hardwoods,Hardwood,3,0,12301,,,8026572.769,
231,Alabama,1,Bullock,11,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,12301,11871353.19,3544913.98,38179655.53,
232,Alabama,1,District of Columbia,11,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,12301,11871353.19,3544913.98,38179655.53,
233,Alabama,1,Bullock,11,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1911374.476,5128843.4,,
234,Alabama,1,District of Columbia,11,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1911374.476,5128843.4,,
235,Alabama,1,Bullock,11,731,Platanus occidentalis,41,Other eastern soft hardwoods,Hardwood,3,0,12301,1962219.01,,,
236,Alabama,1,District of Columbia,11,731,Platanus occidentalis,41,Other eastern soft hardwoods,Hardwood,3,0,12301,1962219.01,,,
237,Alabama,1,Bullock,11,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,3,0,12301,,,13610546.15,
238,Alabama,1,District of Columbia,11,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,3,0,12301,,,13610546.15,
239,Alabama,1,Bullock,11,802,Quercus alba,25,Select white oaks,Hardwood,3,0,12301,864949.651,,,
240,Alabama,1,District of Columbia,11,802,Quercus alba,25,Select white oaks,Hardwood,3,0,12301,864949.651,,,
241,Alabama,1,Bullock,11,813,Quercus pagoda,26,Select red oaks,Hardwood,3,0,12301,1053643.566,,,
242,Alabama,1,District of Columbia,11,813,Quercus pagoda,26,Select red oaks,Hardwood,3,0,12301,1053643.566,,,
243,Alabama,1,Bullock,11,820,Quercus laurifolia,28,Other red oaks,Hardwood,3,0,12301,2520608.079,,42659844.23,27789705.5
244,Alabama,1,District of Columbia,11,820,Quercus laurifolia,28,Other red oaks,Hardwood,3,0,12301,2520608.079,,42659844.23,27789705.5
245,Alabama,1,Bullock,11,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,12301,18414197.39,67454423.64,135161226.8,25693561.2
246,Alabama,1,District of Columbia,11,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,12301,18414197.39,67454423.64,135161226.8,25693561.2
247,Alabama,1,Bullock,11,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,12301,1566810.344,,9831521.676,
248,Alabama,1,District of Columbia,11,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,12301,1566810.344,,9831521.676,
249,Alabama,1,Bullock,11,832,Quercus prinus,27,Other white oaks,Hardwood,3,0,12301,,,,24680641.57
250,Alabama,1,District of Columbia,11,832,Quercus prinus,27,Other white oaks,Hardwood,3,0,12301,,,,24680641.57
251,Alabama,1,Bullock,11,833,Quercus rubra,26,Select red oaks,Hardwood,3,0,12301,,21784319.9,24943331.26,
252,Alabama,1,District of Columbia,11,833,Quercus rubra,26,Select red oaks,Hardwood,3,0,12301,,21784319.9,24943331.26,
253,Alabama,1,Bullock,11,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,12301,3068177.625,,,
254,Alabama,1,District of Columbia,11,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,12301,3068177.625,,,
255,Alabama,1,Bullock,11,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,3,0,12301,,,5308155.35,
256,Alabama,1,District of Columbia,11,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,3,0,12301,,,5308155.35,
257,Alabama,1,Bullock,11,951,Tilia americana,38,Basswood,Hardwood,3,0,12301,2094744.352,,,15787198.92
258,Alabama,1,District of Columbia,11,951,Tilia americana,38,Basswood,Hardwood,3,0,12301,2094744.352,,,15787198.92
259,Alabama,1,Bullock,11,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,6240204.96,,,47600878.67
260,Alabama,1,District of Columbia,11,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,6240204.96,,,47600878.67
261,Alabama,1,Bullock,11,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,12301,2157012.859,,,
262,Alabama,1,District of Columbia,11,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,12301,2157012.859,,,
263,Alabama,1,Bullock,11,993,Melia azedarach,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1340752.302,,,
264,Alabama,1,District of Columbia,11,993,Melia azedarach,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1340752.302,,,
265,Alabama,1,Butler,13,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,3,0,12301,3368109.992,8594854.387,,
266,Alabama,1,Butler,13,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,3,0,12301,609943.7739,,4290989.85,
267,Alabama,1,Butler,13,115,Pinus glabra,3,Other yellow pines,Softwood,3,0,12301,,5504214.653,,
268,Alabama,1,Butler,13,121,Pinus palustris,1,Longleaf and slash pines,Softwood,3,0,12301,,1749185.033,,11145638.39
269,Alabama,1,Butler,13,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,3,0,12301,30187621.56,29101273.21,100294532.9,231213359.4
270,Alabama,1,Butler,13,311,Acer barbatum,31,Hard maple,Hardwood,3,0,12301,2018909.457,,10182767.31,
271,Alabama,1,Butler,13,316,Acer rubrum,32,Soft maple,Hardwood,3,0,12301,35049249.6,45154317.8,53048642.74,39719326.9
272,Alabama,1,Butler,13,345,Albizia julibrissin,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,,,12034389.77,24373044.88
273,Alabama,1,Butler,13,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,15553299.65,,,56397674.04
274,Alabama,1,Butler,13,403,Carya glabra,29,Hickory,Hardwood,3,0,12301,1423222.501,,13500548.77,
275,Alabama,1,Butler,13,404,Carya illinoinensis,29,Hickory,Hardwood,3,0,12301,1669207.529,,,
276,Alabama,1,Butler,13,409,Carya alba,29,Hickory,Hardwood,3,0,12301,,8355963.909,,31947600.53
277,Alabama,1,Butler,13,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,540508.327,,,
278,Alabama,1,Butler,13,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,12301,5228787.644,,,
279,Alabama,1,Butler,13,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,12301,4293567.455,5514149.611,,
280,Alabama,1,Butler,13,531,Fagus grandifolia,33,Beech,Hardwood,3,0,12301,1063155.399,,9366088.997,
281,Alabama,1,Butler,13,541,Fraxinus americana,36,Ash,Hardwood,3,0,12301,6627033.691,,,
282,Alabama,1,Butler,13,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,12301,2581415.654,3462789.072,13578805.31,
283,Alabama,1,Butler,13,581,Halesia carolina,41,Other eastern soft hardwoods,Hardwood,3,0,12301,3789385.519,3586115.513,6497300.557,
284,Alabama,1,Butler,13,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,12301,21786403.66,18251988.15,,16215137.22
285,Alabama,1,Butler,13,602,Juglans nigra,40,Black walnut,Hardwood,3,0,12301,,,,23535346.33
286,Alabama,1,Butler,13,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,12301,48389345,77296070.01,79362703.8,41610585.04
287,Alabama,1,Butler,13,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,12301,,7035343.21,41269070.57,18310635.64
288,Alabama,1,Butler,13,652,Magnolia grandiflora,41,Other eastern soft hardwoods,Hardwood,3,0,12301,1066894.557,,,
289,Alabama,1,Butler,13,653,Magnolia virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,10864560.24,30350305.63,118659805.4,63246210.73
290,Alabama,1,Butler,13,682,Morus rubra,42,Other eastern hard hardwoods,Hardwood,3,0,12301,2036461.985,,8797621.252,17102495.92
291,Alabama,1,Butler,13,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,12301,11768637.68,8262532.895,9968879.157,
292,Alabama,1,Butler,13,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,11921443.84,6783391.286,,
293,Alabama,1,Butler,13,721,Persea borbonia,41,Other eastern soft hardwoods,Hardwood,3,0,12301,,2297446.868,,
294,Alabama,1,Butler,13,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,3,0,12301,4715554.575,,,
295,Alabama,1,Butler,13,802,Quercus alba,25,Select white oaks,Hardwood,3,0,12301,1080252.636,23408538.96,27931037.86,
296,Alabama,1,Butler,13,808,Quercus sinuata var. sinuata,25,Select white oaks,Hardwood,3,0,12301,2136853.533,11430746.02,8080545.467,33449910.47
297,Alabama,1,Butler,13,820,Quercus laurifolia,28,Other red oaks,Hardwood,3,0,12301,24278096.42,47995648.28,44721136.17,34534845.62
298,Alabama,1,Butler,13,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,12301,66506473.55,66245497.88,81616612.62,155236434.5
299,Alabama,1,Butler,13,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,7896010.393,5443605.821,27861858.4,16876818.42
300,Alabama,1,Calhoun,15,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,12301,670115.8295,3514080.549,5025782.916,
301,Alabama,1,Calhoun,15,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,5,0,12301,,,6789004.929,
302,Alabama,1,Calhoun,15,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,5,0,12301,3423037.593,9073638.949,36085462.67,73690297.59
303,Alabama,1,Calhoun,15,132,Pinus virginiana,3,Other yellow pines,Softwood,5,0,12301,1132695.848,,,
304,Alabama,1,Calhoun,15,311,Acer barbatum,31,Hard maple,Hardwood,5,0,12301,2023318.418,5478651.406,,
305,Alabama,1,Calhoun,15,316,Acer rubrum,32,Soft maple,Hardwood,5,0,12301,14101443.87,15920781.44,,
306,Alabama,1,Calhoun,15,345,Albizia julibrissin,43,Eastern noncommercial hardwoods,Hardwood,5,0,12301,2317114.475,,,
307,Alabama,1,Calhoun,15,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,5,0,12301,5018267.377,,,
308,Alabama,1,Calhoun,15,403,Carya glabra,29,Hickory,Hardwood,5,0,12301,9286369.303,2751039.8,10176157.46,
309,Alabama,1,Calhoun,15,409,Carya alba,29,Hickory,Hardwood,5,0,12301,5483340.221,7166116.448,5818939.961,
310,Alabama,1,Calhoun,15,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,5,0,12301,1203792.863,,,
311,Alabama,1,Calhoun,15,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,5,0,12301,6799785.499,2420883.081,8342102.412,
312,Alabama,1,Calhoun,15,500,Crataegus spp.,43,Eastern noncommercial hardwoods,Hardwood,5,0,12301,383109.7614,,,
313,Alabama,1,Calhoun,15,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,5,0,12301,1893774.524,15967393.13,15249638.76,
314,Alabama,1,Calhoun,15,544,Fraxinus pennsylvanica,36,Ash,Hardwood,5,0,12301,3346904.868,,,
315,Alabama,1,Calhoun,15,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,12301,20865951.9,21696161.95,44269225.17,17442575.71
316,Alabama,1,Calhoun,15,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,5,0,12301,1216767.832,,11782253.76,
317,Alabama,1,Calhoun,15,682,Morus rubra,42,Other eastern hard hardwoods,Hardwood,5,0,12301,637641.381,3373966.045,,
318,Alabama,1,Calhoun,15,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,12301,17761984.17,7509476.48,18929629.27,24645270.62
319,Alabama,1,Calhoun,15,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,5,0,12301,,7086637.301,,
320,Alabama,1,Calhoun,15,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,5,0,12301,,2884125.082,,17839014.56
321,Alabama,1,Calhoun,15,731,Platanus occidentalis,41,Other eastern soft hardwoods,Hardwood,5,0,12301,,,10842276.64,
322,Alabama,1,Calhoun,15,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,5,0,12301,4348600.703,19865046.81,49985235.87,
323,Alabama,1,Calhoun,15,802,Quercus alba,25,Select white oaks,Hardwood,5,0,12301,9637998.651,9318147.026,,21782333.94
324,Alabama,1,Calhoun,15,806,Quercus coccinea,28,Other red oaks,Hardwood,5,0,12301,1586523.244,,,
325,Alabama,1,Calhoun,15,812,Quercus falcata,28,Other red oaks,Hardwood,5,0,12301,1521927.694,13204910.77,,
326,Alabama,1,Calhoun,15,813,Quercus pagoda,26,Select red oaks,Hardwood,5,0,12301,1014262.741,,,
327,Alabama,1,Calhoun,15,827,Quercus nigra,28,Other red oaks,Hardwood,5,0,12301,14130376.25,18447209.88,,65202066.96
328,Alabama,1,Calhoun,15,831,Quercus phellos,28,Other red oaks,Hardwood,5,0,12301,4400507.929,,,
329,Alabama,1,Calhoun,15,832,Quercus prinus,27,Other white oaks,Hardwood,5,0,12301,1185947.162,6262047.466,18157278.59,53504732.96
330,Alabama,1,Calhoun,15,833,Quercus rubra,26,Select red oaks,Hardwood,5,0,12301,712719.0183,,,
331,Alabama,1,Calhoun,15,835,Quercus stellata,27,Other white oaks,Hardwood,5,0,12301,556829.9905,,,
332,Alabama,1,Calhoun,15,837,Quercus velutina,28,Other red oaks,Hardwood,5,0,12301,2401842.244,,,
333,Alabama,1,Calhoun,15,901,Robinia pseudoacacia,42,Other eastern hard hardwoods,Hardwood,5,0,12301,,,,13930124.28
334,Alabama,1,Calhoun,15,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,5,0,12301,8069046.492,7412633.509,9614875.137,
335,Alabama,1,Calhoun,15,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,5,0,12301,4346234.773,,,
336,Alabama,1,Chambers,17,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,3,0,12301,6633096.941,9987522.87,12663183.3,19062738.53
337,Alabama,1,Chambers,17,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,3,0,12301,,,10923164.33,
338,Alabama,1,Chambers,17,121,Pinus palustris,1,Longleaf and slash pines,Softwood,3,0,12301,,,12754623.71,
339,Alabama,1,Chambers,17,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,3,0,12301,13857680.42,14065461.69,78158485.12,180370559.1
340,Alabama,1,Chambers,17,311,Acer barbatum,31,Hard maple,Hardwood,3,0,12301,1054823.601,,,52819115.62
341,Alabama,1,Chambers,17,316,Acer rubrum,32,Soft maple,Hardwood,3,0,12301,8536410.348,10309337.77,20753579.9,14837288.88
342,Alabama,1,Chambers,17,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,13203497.54,6500094.415,23244798.03,
343,Alabama,1,Chambers,17,403,Carya glabra,29,Hickory,Hardwood,3,0,12301,2730114.315,,,
344,Alabama,1,Chambers,17,409,Carya alba,29,Hickory,Hardwood,3,0,12301,10874970.35,3827388.141,8946950.664,
345,Alabama,1,Chambers,17,422,Castanea pumila,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,,5342277.535,,
346,Alabama,1,Chambers,17,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,1407457.311,4446966.238,9931414.693,
347,Alabama,1,Chambers,17,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,3,0,12301,,3572035.531,,10271677
348,Alabama,1,Chambers,17,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,12301,526639.6121,,9131323.997,
349,Alabama,1,Chambers,17,531,Fagus grandifolia,33,Beech,Hardwood,3,0,12301,861232.299,,,11705073.46
350,Alabama,1,Chambers,17,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,12301,3602710.104,,,
351,Alabama,1,Chambers,17,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,12301,1148408.239,,,
352,Alabama,1,Chambers,17,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,12301,74959653.58,114329625.1,138574117.8,110476471.1
353,Alabama,1,Chambers,17,621,Liriodendron tulipifera,39,Yellow-poplar,Hardwood,3,0,12301,8107914.228,,6637802.341,22203109.93
354,Alabama,1,Chambers,17,653,Magnolia virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,2747385.259,,,
355,Alabama,1,Chambers,17,682,Morus rubra,42,Other eastern hard hardwoods,Hardwood,3,0,12301,,2706958.207,,
356,Alabama,1,Chambers,17,691,Nyssa aquatica,35,Tupelo and blackgum,Hardwood,3,0,12301,1454235.299,3162161.194,,
357,Alabama,1,Chambers,17,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,12301,4381659.237,,12516122.93,
358,Alabama,1,Chambers,17,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,4458283.989,9742551.462,,
359,Alabama,1,Chambers,17,711,Oxydendrum arboreum,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,2913311.019,,,
360,Alabama,1,Chambers,17,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,3,0,12301,5509090.088,21781777.06,14186255.9,
361,Alabama,1,Chambers,17,766,Prunus americana,43,Eastern noncommercial hardwoods,Hardwood,3,0,12301,,4980502.138,,
362,Alabama,1,Chambers,17,802,Quercus alba,25,Select white oaks,Hardwood,3,0,12301,1914117.163,7295932.632,,
363,Alabama,1,Chambers,17,812,Quercus falcata,28,Other red oaks,Hardwood,3,0,12301,9099664.115,9145452.728,16813852.22,
364,Alabama,1,Chambers,17,820,Quercus laurifolia,28,Other red oaks,Hardwood,3,0,12301,2316019.118,,,
365,Alabama,1,Chambers,17,822,Quercus lyrata,27,Other white oaks,Hardwood,3,0,12301,405019.3297,,,
366,Alabama,1,Chambers,17,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,12301,47331559.7,28122108.97,42711401.82,38943113.83
367,Alabama,1,Chambers,17,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,12301,,4425663.885,,
368,Alabama,1,Chambers,17,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,12301,574247.2464,,,
369,Alabama,1,Chambers,17,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,12301,11455763.22,,,
370,Alabama,1,Chambers,17,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,12301,2027858.705,,,
371,Alabama,1,Cherokee,19,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,12301,323404.8361,,,
372,Alabama,1,Cherokee,19,121,Pinus palustris,1,Longleaf and slash pines,Softwood,5,0,12301,,,,36868791.13
373,Alabama,1,Cherokee,19,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,5,0,12301,8333755.683,15987576.4,40052530.05,29834668.4
374,Alabama,1,Cherokee,19,132,Pinus virginiana,3,Other yellow pines,Softwood,5,0,12301,,17093009.84,19070241.57,21047733.22
375,Alabama,1,Cherokee,19,311,Acer barbatum,31,Hard maple,Hardwood,5,0,12301,,2713992.842,,
376,Alabama,1,Cherokee,19,316,Acer rubrum,32,Soft maple,Hardwood,5,0,12301,31023019.54,34055906.03,,22856341.54
377,Alabama,1,Cherokee,19,402,Carya cordiformis,29,Hickory,Hardwood,5,0,12301,,9914306.303,,
